Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,Interaction_Coordinates
73,-65.8434,Tx-D-T-R-T-R-Rx,7,"-1.00000 1.00000 6.00000, 5.15665 1.00181 7.59629, 4.96166 1.00148 6.33660, 4.94490 1.00145 6.22830, 4.92814 1.00142 6.33660, 4.35236 1.00045 10.05640, 4.08725 1.00000 8.34364"
73,-65.9956,Tx-R-D-T-T-Rx,6,"-1.00000 1.00000 6.00000, 3.14122 0.09976 6.95470, 5.60348 0.63501 7.52234, 5.47847 0.66511 7.59005, 5.15071 0.74400 7.76759, 4.08725 1.00000 8.34364"
73,-66.1521,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.59647 1.00001 6.97688, 3.80803 1.00001 8.15897, 4.08725 1.00000 8.34364"
73,-66.287,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, 5.17503 1.00000 1.96475, 4.08725 1.00000 8.34364"
74,-49.1773,Tx-R-T-Rx,4,"-1.00000 1.00000 6.00000, 5.15071 1.00000 7.86863, 3.80811 1.00000 8.27654, 3.58725 1.00000 8.34364"
74,-52.7122,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 5.56036 1.01430 7.24426, 3.80811 1.00160 8.22058, 3.58725 1.00000 8.34364"
74,-54.4512,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 5.60166 1.00000 7.28516, 3.80811 1.00000 8.22759, 3.58725 1.00000 8.34364"
74,-54.6967,Tx-D-R-R-T-Rx,6,"-1.00000 1.00000 6.00000, 3.11642 1.00001 7.40476, 4.67575 1.00001 6.33660, 5.59647 1.00001 6.96730, 3.80810 1.00000 8.19235, 3.58725 1.00000 8.34364"
74,-56.3319,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, 3.33441 1.00000 7.41959, 5.15071 1.00000 7.91617, 3.80811 1.00000 8.28325, 3.58725 1.00000 8.34364"
74,-56.4184,Tx-R-D-T-R-Rx,6,"-1.00000 1.00000 6.00000, 5.57273 0.93855 3.80004, 5.47876 0.93767 3.76858, 3.48519 0.99037 7.63702, 3.35414 0.99384 7.89130, 3.58725 1.00000 8.34364"
74,-56.8612,Tx-D-T-R-Rx,5,"-1.00000 1.00000 6.00000, 5.16334 2.12233 7.70824, 3.80804 1.37754 8.12990, 3.35414 1.12810 8.27111, 3.58725 1.00000 8.34364"
74,-58.207,Tx-R-D-R-T-Rx,6,"-1.00000 1.00000 6.00000, 2.41091 0.99998 7.41959, 2.44356 0.99998 7.40600, 2.89082 0.99999 5.72291, 3.39952 1.00000 7.63720, 3.58725 1.00000 8.34364"
74,-58.3319,Tx-R-R-T-Rx,5,"-1.00000 1.00000 6.00000, 2.85709 0.09976 7.17181, 5.15071 0.63509 7.86863, 3.80811 0.94845 8.27654, 3.58725 1.00000 8.34364"
74,-59.1797,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.97688, 3.80810 1.00000 8.19340, 3.58725 1.00000 8.34364"
74,-59.4614,Tx-R-T-R-Rx,5,"-1.00000 1.00000 6.00000, 5.15072 0.99997 7.76225, 3.80803 0.99999 8.14685, 3.35414 1.00000 8.27687, 3.58725 1.00000 8.34364"
74,-60.43,Tx-D-T-R-Rx,5,"-1.00000 1.00000 6.00000, 5.56036 1.01210 7.24420, 3.80805 1.00341 8.03399, 3.35414 1.00116 8.23857, 3.58725 1.00000 8.34364"
74,-60.8178,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 3.09087 1.00000 6.33660, 3.41253 1.00000 7.63717, 3.58725 1.00000 8.34364"
74,-61.5214,Tx-R-D-R-T-Rx,6,"-1.00000 1.00000 6.00000, 3.46167 0.98412 1.94646, 5.45141 0.97703 3.75419, 5.57273 0.97836 4.01849, 3.80807 0.99759 7.86261, 3.58725 1.00000 8.34364"
74,-61.7494,Tx-R-D-T-Rx,5,"-1.00000 1.00000 6.00000, -1.35053 0.83952 5.76130, 5.45779 1.06479 3.76400, 3.80808 1.00765 7.80298, 3.58725 1.00000 8.34364"
74,-61.7913,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 5.55797 1.01554 7.19534, 3.80811 1.00174 8.21495, 3.58725 1.00000 8.34364"
74,-62.108,Tx-R-D-T-Rx,5,"-1.00000 1.00000 6.00000, 5.57273 0.91771 3.79860, 5.48122 0.91657 3.76795, 3.80808 0.99027 7.81014, 3.58725 1.00000 8.34364"
74,-62.6363,Tx-R-D-R-R-T-Rx,7,"-1.00000 1.00000 6.00000, 5.57273 0.99440 3.76423, 5.49229 0.99433 3.73687, 5.57273 0.99455 3.41950, 5.20402 0.99557 1.96475, 3.76640 0.99951 7.63683, 3.58725 1.00000 8.34364"
74,-63.0309,Tx-D-T-R-Rx,5,"-1.00000 1.00000 6.00000, 5.60166 1.00000 7.28516, 3.80805 1.00000 8.05049, 3.35414 1.00000 8.24417, 3.58725 1.00000 8.34364"
74,-63.2447,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, 1.94533 0.99999 6.22830, 5.15072 0.99998 7.65020, 3.80811 1.00000 8.24568, 3.58725 1.00000 8.34364"
74,-63.9401,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 5.16617 1.00000 1.96069, 3.76209 1.00000 7.63683, 3.58725 1.00000 8.34364"
74,-63.948,Tx-D-R-R-T-R-Rx,7,"-1.00000 1.00000 6.00000, 0.62473 0.89760 2.81115, 1.29070 0.90979 1.94646, 4.66937 0.97165 6.33329, 3.66539 0.99003 7.63685, 3.35414 0.99573 8.04097, 3.58725 1.00000 8.34364"
74,-64.5234,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 5.15072 0.99996 7.60204, 3.80811 0.99999 8.23888, 3.58725 1.00000 8.34364"
74,-64.7235,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.92688, 3.80810 1.00000 8.18791, 3.58725 1.00000 8.34364"
74,-64.8759,Tx-D-T-R-Rx,5,"-1.00000 1.00000 6.00000, 3.09087 0.99999 6.33660, 3.69845 0.99999 7.63684, 3.80807 0.99999 7.87142, 3.58725 1.00000 8.34364"
74,-65.0171,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, 3.11391 1.00004 7.40549, 3.27839 1.00002 6.33660, 3.47851 1.00001 7.63703, 3.58725 1.00000 8.34364"
74,-65.1623,Tx-R-D-R-T-Rx,6,"-1.00000 1.00000 6.00000, 3.07518 1.00000 7.41959, 3.11275 1.00000 7.40651, 3.27774 1.00000 6.33660, 3.47828 1.00000 7.63703, 3.58725 1.00000 8.34364"
74,-65.248,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.74224, 5.61647 1.00000 6.75787, 3.79854 1.00000 8.17852, 3.58725 1.00000 8.34364"
74,-65.38,Tx-D-R-T-R-Rx,6,"-1.00000 1.00000 6.00000, 5.17503 1.00000 1.96475, 5.57273 1.00000 2.85508, 3.43663 1.00000 7.63712, 3.35414 1.00000 7.82178, 3.58725 1.00000 8.34364"
74,-65.426,Tx-D-R-R-R-T-Rx,7,"-1.00000 1.00000 6.00000, 5.17503 1.00000 1.96475, 5.57273 0.99999 4.12542, 5.36928 0.99999 5.23077, 4.76475 0.99999 1.94646, 3.71735 1.00000 7.63684, 3.58725 1.00000 8.34364"
74,-65.7552,Tx-R-D-R-T-R-Rx,7,"-1.00000 1.00000 6.00000, 3.46172 0.98526 1.94646, 5.45138 0.97869 3.75410, 5.57273 0.97970 3.97056, 3.51723 0.99672 7.63694, 3.35414 0.99807 7.92784, 3.58725 1.00000 8.34364"
74,-65.788,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, 2.44416 1.00022 7.40549, 2.89111 1.00013 5.72291, 3.39960 1.00004 7.63720, 3.58725 1.00000 8.34364"
74,-65.857,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.97688, 5.61647 1.00000 6.99022, 3.80810 1.00000 8.19634, 3.58725 1.00000 8.34364"
74,-65.9281,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 5.57027 1.01378 7.26019, 3.80811 1.00153 8.22297, 3.58725 1.00000 8.34364"
74,-66.8778,Tx-D-R-R-R-T-Rx,7,"-1.00000 1.00000 6.00000, 5.16617 0.99999 1.96069, 5.57273 0.99999 4.16202, 5.37534 0.99999 5.23077, 4.76876 0.99999 1.94646, 3.71779 1.00000 7.63684, 3.58725 1.00000 8.34364"
74,-67.0891,Tx-R-D-R-T-R-Rx,7,"-1.00000 1.00000 6.00000, 3.03852 1.00016 7.41959, 5.60376 1.00026 6.51788, 5.39809 1.00024 6.33660, 3.80809 1.00007 7.73805, 3.35414 1.00002 8.13817, 3.58725 1.00000 8.34364"
74,-67.135,Tx-R-D-R-R-T-Rx,7,"-1.00000 1.00000 6.00000, -5.65853 1.00001 6.48715, 3.11642 1.00002 7.40476, 4.67575 1.00001 6.33660, 5.59647 1.00001 6.96730, 3.80810 1.00000 8.19235, 3.58725 1.00000 8.34364"
74,-67.2861,Tx-R-D-R-R-T-Rx,7,"-1.00000 1.00000 6.00000, 5.57273 1.01844 3.79609, 5.48447 1.01869 3.76649, 5.23522 1.01623 5.23077, 4.67617 1.01072 1.94646, 3.70756 1.00118 7.63684, 3.58725 1.00000 8.34364"
74,-67.3148,Tx-D-T-R-Rx,5,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.97688, 3.80806 1.00000 7.96431, 3.35414 1.00000 8.21493, 3.58725 1.00000 8.34364"
74,-67.6042,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.69224, 3.80803 1.00000 8.16218, 3.58725 1.00000 8.34364"
74,-67.801,Tx-R-R-D-R-T-Rx,7,"-1.00000 1.00000 6.00000, 2.37219 1.00000 7.41959, 4.94481 1.00000 6.33660, 5.61107 1.00000 6.61708, 5.61647 1.00000 6.62166, 3.80803 1.00000 8.15629, 3.58725 1.00000 8.34364"
74,-67.873,Tx-R-R-D-T-Rx,6,"-1.00000 1.00000 6.00000, 2.37219 1.00000 7.41959, 4.94481 1.00000 6.33660, 5.61107 1.00000 6.61708, 3.80803 1.00000 8.15529, 3.58725 1.00000 8.34364"
74,-67.9464,Tx-R-R-D-R-T-Rx,7,"-1.00000 1.00000 6.00000, 2.39345 1.00000 7.41959, 4.98228 1.00000 6.33660, 5.60327 1.00000 6.59638, 5.61107 1.00000 6.60309, 3.80803 1.00000 8.15376, 3.58725 1.00000 8.34364"
74,-68.0609,Tx-R-R-D-T-Rx,6,"-1.00000 1.00000 6.00000, 2.39345 1.00000 7.41959, 4.98228 1.00000 6.33660, 5.60327 1.00000 6.59638, 3.80803 1.00000 8.15229, 3.58725 1.00000 8.34364"
74,-68.1586,Tx-R-D-R-R-T-Rx,7,"-1.00000 1.00000 6.00000, 2.41158 0.18696 7.41959, 2.44316 0.17943 7.40645, 2.53618 0.09976 7.05647, 2.89065 0.40336 5.72291, 3.39950 0.83919 7.63728, 3.58725 1.00000 8.34364"
74,-68.2067,Tx-R-R-T-R-Rx,6,"-1.00000 1.00000 6.00000, 3.09020 0.09976 7.17181, 5.15071 0.55327 7.76213, 3.80803 0.84879 8.14681, 3.35414 0.94869 8.27685, 3.58725 1.00000 8.34364"
74,-68.2149,Tx-D-R-R-T-R-Rx,7,"-1.00000 1.00000 6.00000, 0.75140 0.88351 4.44679, 2.49673 0.91624 1.94646, 5.04162 0.96398 5.59223, 3.61440 0.99074 7.63685, 3.35414 0.99563 8.00969, 3.58725 1.00000 8.34364"
74,-68.2853,Tx-D-R-R-R-T-Rx,7,"-1.00000 1.00000 6.00000, 3.09087 1.00000 6.33660, 5.59647 1.00000 6.95383, 3.33441 1.00000 7.51106, 5.15071 1.00000 7.95848, 3.80811 1.00000 8.28923, 3.58725 1.00000 8.34364"
74,-68.2876,Tx-D-R-R-T-Rx,6,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.97688, 3.33441 1.00000 7.52487, 5.15071 1.00000 7.96487, 3.80811 1.00000 8.29013, 3.58725 1.00000 8.34364"
74,-68.5815,Tx-D-T-R-R-Rx,6,"-1.00000 1.00000 6.00000, 5.56036 1.01012 7.24414, 3.80807 1.00396 7.91287, 3.35414 1.00237 8.08610, 3.80811 1.00077 8.25935, 3.58725 1.00000 8.34364"
75,-36.2875,Tx-T-Rx,3,"-1.00000 1.00000 6.00000, 1.94533 1.00000 7.68886, 3.08725 1.00000 8.34364"
75,-43.9121,Tx-T-R-Rx,4,"-1.00000 1.00000 6.00000, 1.94533 1.00000 7.50664, 3.33441 1.00000 8.21721, 3.08725 1.00000 8.34364"
75,-49.8141,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 0.86289 1.00000 7.40635, 1.94533 1.00000 7.86246, 3.08725 1.00000 8.34364"
75,-50.0533,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, 2.54919 1.00000 7.40478, 2.75952 1.00000 5.72291, 2.97170 1.00000 7.41959, 3.08725 1.00000 8.34364"
75,-50.5413,Tx-D-T-R-Rx,5,"-1.00000 1.00000 6.00000, 2.54756 1.00000 7.41589, 2.54060 1.00000 7.41959, 1.94533 1.00000 7.73622, 3.08725 1.00000 8.34364"
75,-54.1601,Tx-R-T-Rx,4,"-1.00000 1.00000 6.00000, 1.04363 0.09976 7.17182, 1.94533 0.49697 7.68886, 3.08725 1.00000 8.34364"
75,-54.3641,Tx-D-T-R-R-Rx,6,"-1.00000 1.00000 6.00000, 2.54778 1.00003 7.41774, 2.54704 1.00003 7.41959, 1.94533 1.00004 8.92919, 2.39959 1.00005 10.06890, 3.08725 1.00000 8.34364"
75,-55.3735,Tx-D-T-R-R-Rx,6,"-1.00000 1.00000 6.00000, 2.54756 1.00000 7.41589, 2.53862 1.00000 7.41959, 1.94533 1.00000 7.66549, 3.33441 1.00000 8.24120, 3.08725 1.00000 8.34364"
75,-56.5893,Tx-R-R-T-Rx,5,"-1.00000 1.00000 6.00000, 0.21128 0.33546 4.38774, 0.80802 0.09976 5.20856, 2.41546 0.73466 7.41959, 3.08725 1.00000 8.34364"
75,-56.6395,Tx-R-T-Rx,4,"-1.00000 1.00000 6.00000, 1.04363 3.02001 7.17182, 1.94533 2.12873 7.68886, 3.08725 1.00000 8.34364"
75,-57.2548,Tx-D-T-R-Rx,5,"-1.00000 1.00000 6.00000, 0.86289 1.00000 7.40635, 1.94533 1.00000 7.77953, 3.33441 1.00000 8.25843, 3.08725 1.00000 8.34364"
75,-57.6113,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, 0.21766 0.30328 4.38954, 0.74678 0.09976 5.11864, 2.41664 0.74206 7.41959, 3.08725 1.00000 8.34364"
75,-58.1851,Tx-R-R-T-Rx,5,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.36796, -5.11790 1.00000 1.94646, 1.94533 1.00000 7.45333, 3.08725 1.00000 8.34364"
75,-58.6342,Tx-D-T-R-R-R-Rx,7,"-1.00000 1.00000 6.00000, 2.54778 1.00003 7.41774, 2.54683 1.00003 7.41959, 1.94533 1.00004 8.59545, 2.69904 1.00005 10.06890, 3.33441 1.00001 8.82680, 3.08725 1.00000 8.34364"
75,-58.9989,Tx-R-R-T-R-Rx,6,"-1.00000 1.00000 6.00000, 0.31256 0.47654 4.41344, 1.27708 0.09976 5.57305, 2.81297 0.69975 7.41959, 3.33441 0.90345 8.04649, 3.08725 1.00000 8.34364"
75,-59.0813,Tx-R-D-T-Rx,5,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.31377, -5.21745 1.00000 1.96475, 1.94533 1.00000 7.46652, 3.08725 1.00000 8.34364"
75,-59.2148,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, 0.74223 1.00001 8.58062, 1.82822 1.00002 10.06890, 1.94533 1.00002 9.90841, 3.08725 1.00000 8.34364"
75,-59.2626,Tx-D-T-R-Rx,5,"-1.00000 1.00000 6.00000, 2.54778 1.00000 7.41774, 2.54429 1.00000 7.41959, 1.94533 1.00000 7.73751, 3.08725 1.00000 8.34364"
75,-59.3457,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, 0.21881 0.46596 4.41363, 1.04823 0.09976 5.55002, 2.41280 0.70223 7.41959, 3.08725 1.00000 8.34364"
75,-59.793,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 1.34521 0.24134 7.41957, 1.94533 0.50269 7.73790, 3.08725 1.00000 8.34364"
75,-60.2016,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, -2.27461 1.00000 1.96680, 2.31028 1.00000 7.41959, 3.08725 1.00000 8.34364"
75,-60.3471,Tx-R-R-T-R-Rx,6,"-1.00000 1.00000 6.00000, 0.28385 0.59167 4.41615, 1.44908 0.09976 5.80391, 2.80569 0.67246 7.41959, 3.33441 0.89566 8.04928, 3.08725 1.00000 8.34364"
75,-60.3682,Tx-R-D-T-Rx,5,"-1.00000 1.00000 6.00000, 1.10352 0.09976 7.22665, 1.43434 0.24134 7.41957, 1.94533 0.47587 7.70524, 3.08725 1.00000 8.34364"
75,-60.369,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, 0.20899 0.59272 4.41635, 1.22742 0.09976 5.80596, 2.41003 0.67219 7.41959, 3.08725 1.00000 8.34364"
75,-60.4762,Tx-R-D-T-Rx,5,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.28816, -5.25263 1.00000 1.96475, 1.94533 1.00000 7.47022, 3.08725 1.00000 8.34364"
75,-60.5537,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, -1.35278 0.83115 4.81335, 1.94533 0.95657 7.43569, 3.08725 1.00000 8.34364"
75,-60.5674,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 1.70269 0.40478 7.67274, 1.94533 0.50909 7.79031, 3.08725 1.00000 8.34364"
75,-61.007,Tx-D-R-T-R-Rx,6,"-1.00000 1.00000 6.00000, 0.30064 0.52675 4.41332, 1.35617 0.09976 5.67777, 2.81019 0.68795 7.41959, 3.33441 0.90002 8.04756, 3.08725 1.00000 8.34364"
75,-61.0212,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, 0.22369 0.24246 4.39516, 0.61549 0.09976 4.93540, 2.41710 0.75592 7.41959, 3.08725 1.00000 8.34364"
75,-61.3897,Tx-D-R-T-R-Rx,6,"-1.00000 1.00000 6.00000, 0.28034 0.61149 4.41703, 1.47678 0.09976 5.84012, 2.80469 0.66772 7.41959, 3.33441 0.89429 8.04966, 3.08725 1.00000 8.34364"
75,-61.4106,Tx-R-R-T-R-Rx,6,"-1.00000 1.00000 6.00000, 0.26652 0.67365 4.42181, 1.55709 0.09976 5.94861, 2.80048 0.65267 7.41959, 3.33441 0.89009 8.05124, 3.08725 1.00000 8.34364"
75,-61.4338,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 3.09087 1.00000 6.33660, 3.08892 1.00000 7.41959, 3.08725 1.00000 8.34364"
75,-61.5441,Tx-D-T-R-Rx,5,"-1.00000 1.00000 6.00000, -0.44488 0.51194 3.84245, 2.75498 0.89981 7.41959, 3.33441 0.97004 8.06734, 3.08725 1.00000 8.34364"
75,-61.675,Tx-T-D-R-Rx,5,"-1.00000 1.00000 6.00000, 3.09717 1.00000 7.41959, 3.11275 1.00000 7.42499, 3.33441 1.00000 7.85933, 3.08725 1.00000 8.34364"
75,-61.72,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 0.21681 0.39511 4.41451, 2.41218 0.85774 7.41959, 3.08725 1.00000 8.34364"
75,-61.7695,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, -2.33182 1.00000 1.96680, -5.65853 1.00000 3.72401, 1.94533 1.00000 7.74046, 3.08725 1.00000 8.34364"
75,-61.825,Tx-D-R-R-T-Rx,6,"-1.00000 1.00000 6.00000, 2.44356 1.00024 7.40600, 2.05357 1.00017 6.22703, 2.22033 1.00014 5.72291, 2.78158 1.00005 7.41959, 3.08725 1.00000 8.34364"
75,-61.8476,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, 1.94533 1.00000 7.41959, 0.86289 1.00000 7.72206, 1.94533 1.00000 8.02454, 3.08725 1.00000 8.34364"
75,-62.0106,Tx-D-R-T-R-R-Rx,7,"-1.00000 1.00000 6.00000, 2.54919 1.00001 7.40478, 2.77314 1.00002 5.72291, 2.99906 1.00002 7.41959, 3.33441 1.00004 9.93813, 3.31700 1.00004 10.06890, 3.08725 1.00000 8.34364"
75,-62.1183,Tx-D-T-R-Rx,5,"-1.00000 1.00000 6.00000, 1.94533 1.00000 6.22830, 2.86680 1.00000 7.41959, 3.33441 1.00000 8.02411, 3.08725 1.00000 8.34364"
75,-62.2152,Tx-R-R-T-R-Rx,6,"-1.00000 1.00000 6.00000, 0.24397 0.72963 4.42624, 1.61790 0.09976 6.03884, 2.79428 0.63907 7.41959, 3.33441 0.88669 8.05355, 3.08725 1.00000 8.34364"
75,-62.2927,Tx-D-T-R-Rx,5,"-1.00000 1.00000 6.00000, 5.59647 1.00000 6.97688, 3.33441 1.00000 7.62191, 1.94533 1.00000 8.01801, 3.08725 1.00000 8.34364"
75,-62.343,Tx-R-R-R-T-Rx,6,"-1.00000 1.00000 6.00000, -5.65853 2.40406 2.38067, -5.12318 2.56542 1.96475, -3.61490 3.02001 3.13657, 1.94533 1.34417 7.45645, 3.08725 1.00000 8.34364"
75,-62.7686,Tx-D-R-T-R-Rx,6,"-1.00000 1.00000 6.00000, 0.33221 0.39945 4.41361, 1.14375 0.09976 5.39516, 2.81756 0.71786 7.41959, 3.33441 0.90873 8.04471, 3.08725 1.00000 8.34364"
75,-62.8298,Tx-D-R-R-T-Rx,6,"-1.00000 1.00000 6.00000, -1.43242 0.89709 5.66150, -5.65853 0.93061 2.36704, -5.11901 0.93489 1.94646, 1.94533 0.99094 7.45345, 3.08725 1.00000 8.34364"
75,-62.9095,Tx-D-R-T-R-Rx,6,"-1.00000 1.00000 6.00000, 0.24463 0.72800 4.42607, 1.61618 0.09976 6.03628, 2.79447 0.63947 7.41959, 3.33441 0.88679 8.05348, 3.08725 1.00000 8.34364"
75,-62.9147,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, -2.32663 1.00000 1.96885, -5.65853 1.00000 3.72748, 1.94533 1.00000 7.74091, 3.08725 1.00000 8.34364"
75,-63.1213,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, 0.86289 0.25406 7.40635, 0.89958 0.24134 7.42182, 1.94533 0.60399 7.86246, 3.08725 1.00000 8.34364"
75,-63.2053,Tx-R-D-T-Rx,5,"-1.00000 1.00000 6.00000, -1.26184 1.00000 7.40635, -2.27461 1.00000 1.96680, 2.31028 1.00000 7.41959, 3.08725 1.00000 8.34364"
75,-63.4031,Tx-D-R-T-R-Rx,6,"-1.00000 1.00000 6.00000, 2.54919 1.00001 7.40478, 2.66592 1.00002 5.72291, 2.78368 1.00002 7.41959, 2.96754 1.00004 10.06890, 3.08725 1.00000 8.34364"
76,-34.9673,Tx-T-Rx,3,"-1.00000 1.00000 6.00000, 1.94533 1.00000 7.92425, 2.58725 1.00000 8.34364"
76,-45.6868,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 0.86289 1.00000 7.40635, 1.94533 1.00000 7.99472, 2.58725 1.00000 8.34364"
76,-52.0991,Tx-T-R-R-Rx,5,"-1.00000 1.00000 6.00000, 2.85566 1.00000 7.41959, 3.33441 1.00000 7.59586, 1.94533 1.00000 8.10729, 2.58725 1.00000 8.34364"
76,-53.1462,Tx-R-T-Rx,4,"-1.00000 1.00000 6.00000, 0.39139 1.00000 1.94646, 2.27007 1.00000 7.41959, 2.58725 1.00000 8.34364"
76,-54.6256,Tx-T-R-Rx,4,"-1.00000 1.00000 6.00000, 2.07801 1.00000 7.41959, 3.33441 1.00000 7.99905, 2.58725 1.00000 8.34364"
76,-54.6908,Tx-R-T-T-Rx,5,"-1.00000 1.00000 6.00000, 1.51912 1.00003 10.06890, 1.83676 1.00002 9.55583, 1.94533 1.00002 9.38047, 2.58725 1.00000 8.34364"
76,-54.8723,Tx-R-D-T-Rx,5,"-1.00000 1.00000 6.00000, 0.39138 0.87707 1.94646, 0.81927 0.83926 3.19304, 2.27006 0.97116 7.41959, 2.58725 1.00000 8.34364"
76,-55.2953,Tx-R-D-T-T-Rx,6,"-1.00000 1.00000 6.00000, 3.46473 1.04347 1.94646, 5.45082 1.06281 3.74963, 3.17265 1.01284 7.40449, 3.15501 1.01245 7.43279, 2.58725 1.00000 8.34364"
76,-55.4664,Tx-D-R-R-T-Rx,6,"-1.00000 1.00000 6.00000, 2.54919 1.00000 7.40478, 2.95780 1.00000 5.72291, 3.09087 1.00000 6.27066, 2.81174 1.00000 7.41959, 2.58725 1.00000 8.34364"
76,-55.9995,Tx-T-D-T-R-R-R-Rx,8,"-1.00000 1.00000 6.00000, 3.11275 0.99996 7.40921, 3.18155 0.99996 7.43279, 3.18754 0.99996 7.43022, 3.21230 0.99996 7.41959, 3.33441 0.99996 7.47199, 1.94533 0.99999 8.06814, 2.58725 1.00000 8.34364"
76,-56.0345,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, -0.03550 0.83926 3.19304, 0.39223 0.86548 1.94646, 2.27019 0.98057 7.41959, 2.58725 1.00000 8.34364"
76,-56.2106,Tx-R-T-Rx,4,"-1.00000 1.00000 6.00000, 0.79363 3.02001 7.17182, 1.94533 1.72294 7.92425, 2.58725 1.00000 8.34364"
76,-56.5739,Tx-R-T-Rx,4,"-1.00000 1.00000 6.00000, 0.79363 0.09976 7.17182, 1.94533 0.67781 7.92425, 2.58725 1.00000 8.34364"
76,-57.4365,Tx-R-R-T-Rx,5,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.22723, -5.31184 1.00000 1.94646, 1.94533 1.00000 7.82377, 2.58725 1.00000 8.34364"
76,-58.741,Tx-R-D-T-Rx,5,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.28816, -5.25263 1.00000 1.96475, 1.94533 1.00000 7.82134, 2.58725 1.00000 8.34364"
76,-58.8502,Tx-D-T-R-Rx,5,"-1.00000 1.00000 6.00000, 0.86289 1.00000 7.40635, 1.94533 1.00000 7.72156, 3.33441 1.00000 8.12606, 2.58725 1.00000 8.34364"
76,-59.6013,Tx-D-T-R-Rx,5,"-1.00000 1.00000 6.00000, 2.54778 1.00000 7.41774, 2.54529 1.00000 7.41959, 1.94533 1.00000 7.86600, 2.58725 1.00000 8.34364"
76,-59.932,Tx-D-R-T-Rx,5,"-1.00000 1.00000 6.00000, 1.94533 1.00000 7.41959, 0.86289 1.00000 7.77595, 1.94533 1.00000 8.13231, 2.58725 1.00000 8.34364"
76,-59.9802,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 1.36102 0.40478 7.66189, 1.94533 0.68841 7.98675, 2.58725 1.00000 8.34364"
76,-60.1191,Tx-R-D-T-Rx,5,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.31377, -5.21745 1.00000 1.96475, 1.94533 1.00000 7.81899, 2.58725 1.00000 8.34364"
76,-60.1328,Tx-D-T-R-R-Rx,6,"-1.00000 1.00000 6.00000, 2.54778 1.00001 7.41774, 2.54725 1.00001 7.41959, 1.94533 1.00002 9.53626, 2.09679 1.00002 10.06890, 2.58725 1.00000 8.34364"
76,-60.1641,Tx-D-T-Rx,4,"-1.00000 1.00000 6.00000, 1.05832 0.24134 7.41957, 1.94533 0.68148 7.95567, 2.58725 1.00000 8.34364"
