Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,Interaction_Coordinates
24,-58.1078,Tx-D-T-R-R-Rx,6,"1 -6 1, -5.60166 -7.28516 0.999999, -5.46504 -7.59008 0.999999, -5.15072 -8.29159 0.999999, -5.60468 -9.30474 1, -5.58725 -9.34364 1"
24,-59.4125,Tx-D-T-R-R-Rx,6,"1 -6 1, -5.60166 -7.28516 0.99973, -5.50562 -7.58999 0.999717, -5.15071 -8.71646 0.999669, -5.46869 -9.72569 0.999627, -5.58725 -9.34364 1"
24,-59.7938,Tx-D-T-Rx,4,"1 -6 1, -5.60166 -7.28516 1, -5.59953 -7.5898 1, -5.58725 -9.34364 1"
24,-62.76,Tx-D-T-Rx,4,"1 -6 1, -5.59647 -6.97688 1, -5.59408 -7.58981 1, -5.58725 -9.34364 1"
24,-62.7817,Tx-D-T-R-Rx,5,"1 -6 1, -5.59647 -6.97688 1, -5.60311 -7.58979 1, -5.60469 -7.73563 1, -5.58725 -9.34364 1"
24,-63.2862,Tx-D-T-Rx,4,"1 -6 1, -5.60404 -7.52555 1.00018, -5.60344 -7.58979 1.00018, -5.58725 -9.34364 1"
24,-63.3399,Tx-D-T-Rx,4,"1 -6 1, -5.59647 -6.74224 1, -5.59347 -7.58981 1, -5.58725 -9.34364 1"
24,-63.4745,Tx-D-T-R-Rx,5,"1 -6 1, -5.60404 -7.52555 1.00017, -5.57256 -7.58986 1.00017, -5.15072 -8.45174 1.00009, -5.58725 -9.34364 1"
24,-63.855,Tx-R-D-T-R-Rx,6,"1 -6 1, 5.65853 -6.3761 1, -5.60166 -7.28516 0.999999, -5.47021 -7.59006 0.999999, -5.15072 -8.33112 0.999999, -5.58725 -9.34364 1"
24,-64.1025,Tx-R-D-T-R-Rx,6,"1 -6 1, -5.35076 -7.59027 1.00036, -5.60481 -7.52665 1.00032, -5.57383 -7.58985 1.00031, -5.15072 -8.45305 1.00016, -5.58725 -9.34364 1"
24,-64.657,Tx-R-D-R-T-R-Rx,7,"1 -6 1, -3.07437 -7.41959 0.999688, -3.11331 -7.40602 0.999685, -3.65985 -6.3366 0.999593, -5.15078 -9.25391 0.999348, -5.39197 -9.72585 0.999309, -5.58725 -9.34364 1"
24,-64.6833,Tx-D-R-R-R-T-Rx,7,"1 -6 1, -3.11642 -7.40476 1.00005, -4.70187 -6.3366 1.00005, -5.59647 -6.93931 1.00006, -3.80803 -8.14422 1.00007, -5.15072 -9.04936 1.00002, -5.58725 -9.34364 1"
24,-64.758,Tx-D-T-Rx,4,"1 -6 1, -3.09087 -6.3366 0.999999, -5.15071 -8.8178 1, -5.58725 -9.34364 1"
24,-66.0348,Tx-R-D-R-T-Rx,6,"1 -6 1, -3.07518 -7.41959 0.999997, -3.11275 -7.40651 0.999997, -3.76213 -6.3366 0.999996, -5.15072 -8.62441 0.999999, -5.58725 -9.34364 1"
24,-66.2109,Tx-D-T-R-Rx,5,"1 -6 1, -5.59647 -6.97688 0.999999, -5.36781 -7.59027 0.999999, -5.15072 -8.17262 0.999999, -5.58725 -9.34364 1"
24,-66.4972,Tx-D-T-R-Rx,5,"1 -6 1, -5.59647 -6.74224 1, -5.30886 -7.59027 1, -5.15071 -8.05654 1, -5.58725 -9.34364 1"
24,-67.1434,Tx-D-R-T-Rx,5,"1 -6 1, -5.60166 -7.28516 1, -3.80811 -8.31856 1, -5.15072 -9.09212 1, -5.58725 -9.34364 1"
24,-67.6296,Tx-R-D-R-R-R-T-Rx,8,"1 -6 1, -3.07345 -7.41959 1.00004, -3.11391 -7.40549 1.00004, -4.70082 -6.3366 1.00005, -5.59647 -6.93988 1.00005, -3.80803 -8.14451 1.00007, -5.15072 -9.04943 1.00002, -5.58725 -9.34364 1"
24,-67.6353,Tx-D-R-T-R-Rx,6,"1 -6 1, -5.60481 -7.52665 0.999999, -5.61647 -7.54983 0.999999, -5.59636 -7.58981 0.999999, -5.15072 -8.47578 0.999999, -5.58725 -9.34364 1"
24,-68.0035,Tx-R-D-R-T-R-Rx,7,"1 -6 1, -3.03649 -7.41959 1.00014, -5.60404 -6.51661 1.00024, -5.55377 -6.3366 1.00022, -5.20369 -7.59027 1.00013, -5.15072 -7.77998 1.00012, -5.58725 -9.34364 1"
24,-68.1219,Tx-D-R-T-R-Rx,6,"1 -6 1, -5.59647 -6.97688 0.999999, -5.61647 -7.0282 0.999999, -5.39746 -7.59021 0.999999, -5.15072 -8.2234 0.999999, -5.58725 -9.34364 1"
24,-68.2205,Tx-D-T-R-R-Rx,6,"1 -6 1, -5.60404 -7.52555 1.00017, -5.57133 -7.58986 1.00017, -5.15072 -8.41683 1.00009, -5.60468 -9.30937 1, -5.58725 -9.34364 1"
24,-68.2414,Tx-D-R-T-Rx,5,"1 -6 1, -5.16344 -7.59025 1.00165, -5.28814 -6.3366 1.00116, -5.41284 -7.59018 1.00068, -5.58725 -9.34364 1"
24,-68.3909,Tx-R-D-T-R-R-Rx,7,"1 -6 1, 5.65853 -6.3761 1, -5.60166 -7.28516 0.999999, -5.46504 -7.59008 0.999999, -5.15072 -8.29159 0.999999, -5.60468 -9.30474 1, -5.58725 -9.34364 1"
24,-68.5278,Tx-R-D-R-R-T-Rx,7,"1 -6 1, -3.07518 -7.41959 0.999996, -3.11275 -7.40651 0.999996, -3.59172 -6.3366 0.999995, -5.26258 -10.0689 0.999999, -5.41616 -9.72581 1, -5.58725 -9.34364 1"
24,-68.722,Tx-D-R-T-R-R-Rx,7,"1 -6 1, -0.625479 -2.80144 0.918712, -1.23362 -1.94646 0.927134, -5.24801 -7.59027 0.982735, -5.60468 -8.09171 0.987675, -5.15071 -8.72993 0.993958, -5.58725 -9.34364 1"
24,-68.7281,Tx-R-D-R-R-T-Rx,7,"1 -6 1, -3.03852 -7.41959 1.00022, -5.60376 -6.51788 1.00036, -5.40045 -6.3366 1.00034, -3.80809 -7.7564 1.00022, -5.15072 -8.95419 1.00005, -5.58725 -9.34364 1"
24,-69.04,Tx-D-R-T-R-Rx,6,"1 -6 1, -5.16344 -7.59025 1.00164, -5.2984 -6.3366 1.00116, -5.43334 -7.59014 1.00068, -5.60468 -9.18175 1.00006, -5.58725 -9.34364 1"
24,-69.087,Tx-R-D-R-R-T-Rx,7,"1 -6 1, -3.07345 -7.41959 1.00002, -3.11391 -7.40549 1.00002, -3.59229 -6.3366 1.00002, -5.26267 -10.0689 1, -5.41621 -9.72581 1, -5.58725 -9.34364 1"
24,-69.1256,Tx-R-D-R-T-Rx,6,"1 -6 1, 0.349391 -7.40635 1.30327, -2.16706 -1.9668 2.47627, -2.17644 -1.94646 2.47222, -5.15072 -8.3969 1.18842, -5.58725 -9.34364 1"
24,-69.1997,Tx-D-R-T-Rx,5,"1 -6 1, -5.59647 -6.69224 0.999996, -5.59549 -6.3366 0.999996, -5.59206 -7.58982 0.999998, -5.58725 -9.34364 1"
24,-69.3631,Tx-R-D-T-R-R-Rx,7,"1 -6 1, -5.35076 -7.59027 1.00036, -5.60481 -7.52665 1.00032, -5.57262 -7.58986 1.00031, -5.15072 -8.41816 1.00016, -5.60468 -9.30942 1.00001, -5.58725 -9.34364 1"
24,-69.5269,Tx-D-T-R-R-Rx,6,"1 -6 1, -5.59647 -6.74224 1, -5.29749 -7.59027 1, -5.15071 -8.0066 1, -5.60468 -9.29421 1, -5.58725 -9.34364 1"
24,-69.631,Tx-D-T-R-R-Rx,6,"1 -6 1, -5.60404 -7.52555 0.999955, -5.58184 -7.58984 0.999947, -5.15071 -8.83831 0.99978, -5.45715 -9.72572 0.999661, -5.58725 -9.34364 1"
24,-69.651,Tx-D-R-T-Rx,5,"1 -6 1, -5.59647 -6.92688 0.999996, -5.59496 -6.3366 0.999996, -5.59175 -7.58982 0.999998, -5.58725 -9.34364 1"
24,-69.687,Tx-R-D-R-T-R-Rx,7,"1 -6 1, -3.07518 -7.41959 0.999678, -3.11275 -7.40651 0.999675, -3.65961 -6.3366 0.999585, -5.15078 -9.25402 0.999347, -5.39195 -9.72585 0.999308, -5.58725 -9.34364 1"
24,-69.8542,Tx-R-D-R-T-R-Rx,7,"1 -6 1, -3.07345 -7.41959 0.999703, -3.11391 -7.40549 0.9997, -3.66011 -6.3366 0.999605, -5.15078 -9.2538 0.999351, -5.392 -9.72585 0.99931, -5.58725 -9.34364 1"
24,-70.1656,Tx-D-R-T-Rx,5,"1 -6 1, -2.44539 -7.40513 1.00021, -3.26912 -6.3366 1.00016, -5.15071 -8.77737 1.00003, -5.58725 -9.34364 1"
24,-70.6837,Tx-D-R-T-Rx,5,"1 -6 1, -5.59647 -6.97688 1.00005, -3.80803 -8.16296 1.00006, -5.15072 -9.05396 1.00002, -5.58725 -9.34364 1"
24,-70.776,Tx-R-D-R-T-R-R-Rx,8,"1 -6 1, -3.03649 -7.41959 1.00014, -5.60404 -6.51661 1.00024, -5.5518 -6.3366 1.00022, -5.18801 -7.59027 1.00013, -5.15072 -7.71879 1.00012, -5.60468 -9.28357 1, -5.58725 -9.34364 1"
24,-71.0015,Tx-R-D-R-T-R-Rx,7,"1 -6 1, 0.275851 -7.40635 0.996088, -1.21297 -4.51495 0.988046, -2.34542 -1.96475 0.991116, -5.15072 -8.2821 0.998722, -5.60468 -9.30439 0.999953, -5.58725 -9.34364 1"
24,-71.0565,Tx-D-T-R-Rx,5,"1 -6 1, -3.09087 -6.3366 0.999999, -5.15071 -8.78364 1, -5.60468 -9.32293 1, -5.58725 -9.34364 1"
24,-71.2374,Tx-R-D-T-R-Rx,6,"1 -6 1, -3.28761 -6.99041 0.0997569, -5.60404 -7.52549 0.586124, -5.57253 -7.58986 0.600779, -5.15072 -8.45171 0.796965, -5.58725 -9.34364 1"
24,-71.3796,Tx-R-D-T-Rx,5,"1 -6 1, -3.18724 -6.96723 0.0997569, -5.60404 -7.52549 0.619359, -5.60344 -7.5898 0.632822, -5.58725 -9.34364 1"
24,-71.4993,Tx-D-R-T-R-R-Rx,7,"1 -6 1, -5.59647 -6.74224 1, -5.61647 -6.7966 1, -5.32445 -7.59027 1, -5.15071 -8.06247 1, -5.60468 -9.29627 1, -5.58725 -9.34364 1"
24,-71.5996,Tx-D-T-R-Rx,5,"1 -6 1, -5.60166 -7.28516 0.999726, -5.60029 -7.5898 0.999713, -5.59063 -9.72543 0.999626, -5.58725 -9.34364 1"
24,-71.6773,Tx-D-R-T-Rx,5,"1 -6 1, -5.59647 -6.74224 1.00005, -3.80805 -8.04592 1.00006, -5.15072 -9.02524 1.00002, -5.58725 -9.34364 1"
24,-71.7369,Tx-D-R-T-R-R-Rx,7,"1 -6 1, -5.59647 -6.97688 0.999999, -5.61647 -7.02633 0.999999, -5.38842 -7.59023 0.999999, -5.15072 -8.17801 0.999999, -5.60468 -9.30054 1, -5.58725 -9.34364 1"
24,-72.0572,Tx-D-R-T-Rx,5,"1 -6 1, -3.11642 -7.40476 1.00002, -3.76406 -6.3366 1.00001, -5.15072 -8.62365 1, -5.58725 -9.34364 1"
25,-55.7004,Tx-D-T-T-Rx,5,"1 -6 1, -5.60166 -7.28516 1, -5.5255 -7.58995 1, -5.15072 -9.08968 1, -5.08725 -9.34364 1"
25,-55.9469,Tx-R-D-R-R-Rx,6,"1 -6 1, -3.07437 -7.41959 1.00001, -3.11331 -7.40602 1.00001, -3.66448 -6.3366 1, -5.15079 -9.22045 1, -5.08725 -9.34364 1"
25,-57.2458,Tx-R-D-R-Rx,5,"1 -6 1, -3.07518 -7.41959 0.999997, -3.11275 -7.40651 0.999997, -3.63091 -6.3366 0.999996, -5.08725 -9.34364 1"
25,-57.651,Tx-R-D-R-Rx,5,"1 -6 1, -3.07345 -7.41959 1.00002, -3.11391 -7.40549 1.00002, -3.63141 -6.3366 1.00001, -5.08725 -9.34364 1"
25,-59.3761,Tx-D-T-T-Rx,5,"1 -6 1, -5.60404 -7.52555 1.00018, -5.58577 -7.58983 1.00017, -5.15072 -9.12037 1.00002, -5.08725 -9.34364 1"
25,-60.1744,Tx-R-D-T-R-T-Rx,7,"1 -6 1, -2.41091 -7.41959 1.00013, -2.44356 -7.406 1.00013, -3.10211 -6.3366 1.00009, -3.1688 -6.2283 1.00009, -3.23549 -6.3366 1.00009, -5.08725 -9.34364 1"
25,-60.3215,Tx-R-D-R-Rx,5,"1 -6 1, -2.41091 -7.41959 1.00013, -2.44356 -7.406 1.00013, -3.1371 -6.3366 1.00009, -5.08725 -9.34364 1"
25,-60.7883,Tx-R-D-R-R-Rx,6,"1 -6 1, -3.07518 -7.41959 0.999998, -3.11275 -7.40651 0.999998, -3.66425 -6.3366 0.999998, -5.15079 -9.22046 1, -5.08725 -9.34364 1"
25,-61.2501,Tx-R-D-R-R-Rx,6,"1 -6 1, -3.07345 -7.41959 1.00002, -3.11391 -7.40549 1.00002, -3.66472 -6.3366 1.00002, -5.15079 -9.22043 1, -5.08725 -9.34364 1"
25,-61.3862,Tx-D-R-Rx,4,"1 -6 1, -2.44416 -7.40549 1.00014, -3.1373 -6.3366 1.0001, -5.08725 -9.34364 1"
25,-61.852,Tx-R-D-T-R-T-R-Rx,8,"1 -6 1, -3.07437 -7.41959 1.00002, -3.11331 -7.40602 1.00002, -3.63667 -6.3366 1.00002, -3.68967 -6.2283 1.00001, -3.74267 -6.3366 1.00001, -5.15079 -9.2139 1, -5.08725 -9.34364 1"
25,-62.8116,Tx-D-Rx,3,"1 -6 1, -3.09087 -6.3366 0.999999, -5.08725 -9.34364 1"
25,-63.0133,Tx-D-T-T-R-Rx,6,"1 -6 1, -5.60442 -7.52618 1.00018, -5.59436 -7.58981 1.00018, -5.25631 -9.72586 1.00006, -5.20203 -10.0689 1.00004, -5.08725 -9.34364 1"
25,-63.7113,Tx-D-R-Rx,4,"1 -6 1, -5.16344 -7.59025 1.00167, -5.14103 -6.3366 1.00118, -5.08725 -9.34364 1"
25,-63.8315,Tx-T-R-R-T-R-Rx,7,"1 -6 1, -1.94533 -7.59273 1, -3.33441 -8.34389 1, -1.94533 -9.09506 1, -3.33441 -9.84623 1, -3.74613 -10.0689 1, -5.08725 -9.34364 1"
25,-64.2413,Tx-D-T-T-Rx,5,"1 -6 1, -5.60442 -7.52618 1.00022, -5.58631 -7.58983 1.00021, -5.15072 -9.12061 1.00003, -5.08725 -9.34364 1"
25,-64.6898,Tx-R-D-T-R-T-Rx,7,"1 -6 1, -3.07518 -7.41959 0.999997, -3.11275 -7.40651 0.999997, -3.60477 -6.3366 0.999996, -3.65458 -6.2283 0.999996, -3.70438 -6.3366 0.999996, -5.08725 -9.34364 1"
25,-64.8081,Tx-D-R-Rx,4,"1 -6 1, -3.11391 -7.40549 1.00004, -3.63141 -6.3366 1.00003, -5.08725 -9.34364 1"
25,-65.2879,Tx-D-T-T-R-Rx,6,"1 -6 1, -5.60166 -7.28516 1, -5.55699 -7.58989 1, -5.24386 -9.72586 1, -5.19357 -10.0689 1, -5.08725 -9.34364 1"
25,-65.3042,Tx-R-D-T-R-T-Rx,7,"1 -6 1, -3.07345 -7.41959 1.00002, -3.11391 -7.40549 1.00002, -3.60529 -6.3366 1.00002, -3.65508 -6.2283 1.00001, -3.70487 -6.3366 1.00001, -5.08725 -9.34364 1"
25,-65.5484,Tx-D-R-Rx,4,"1 -6 1, -5.60166 -7.28516 1, -3.80811 -8.48671 1, -5.08725 -9.34364 1"
25,-66.2201,Tx-D-R-T-R-T-Rx,7,"1 -6 1, -0.626126 -2.793 0.937039, -1.19051 -1.94646 0.943504, -5.15071 -7.88661 0.988876, -5.60468 -8.56754 0.994077, -5.15078 -9.24835 0.999273, -5.08725 -9.34364 1"
25,-66.2318,Tx-R-D-T-R-T-R-Rx,8,"1 -6 1, -3.07345 -7.41959 1.00002, -3.11391 -7.40549 1.00002, -3.63692 -6.3366 1.00002, -3.68992 -6.2283 1.00002, -3.74291 -6.3366 1.00002, -5.15079 -9.21388 1, -5.08725 -9.34364 1"
25,-66.2571,Tx-D-T-R-T-Rx,6,"1 -6 1, -2.44416 -7.40549 1.00015, -3.10233 -6.3366 1.00011, -3.16901 -6.2283 1.0001, -3.23569 -6.3366 1.0001, -5.08725 -9.34364 1"
25,-67.2397,Tx-D-R-Rx,4,"1 -6 1, -2.44539 -7.40513 1.00008, -3.13803 -6.3366 1.00006, -5.08725 -9.34364 1"
25,-67.2781,Tx-D-T-T-Rx,5,"1 -6 1, -3.33441 -7.41959 0.999999, -3.53239 -7.63691 0.999999, -3.80806 -7.9395 0.999999, -5.08725 -9.34364 1"
25,-67.4098,Tx-D-R-R-Rx,5,"1 -6 1, -2.44416 -7.40549 1.00013, -3.17061 -6.3366 1.0001, -5.15078 -9.25021 1.00001, -5.08725 -9.34364 1"
25,-67.6044,Tx-R-D-T-T-Rx,6,"1 -6 1, -3.22229 -6.97532 0.0997569, -5.60404 -7.52549 0.607574, -5.58575 -7.58984 0.621462, -5.15072 -9.12036 0.951808, -5.08725 -9.34364 1"
25,-67.6988,Tx-R-D-T-R-T-R-Rx,8,"1 -6 1, -3.07518 -7.41959 0.999998, -3.11275 -7.40651 0.999998, -3.63643 -6.3366 0.999998, -3.68943 -6.2283 0.999998, -3.74244 -6.3366 0.999998, -5.15079 -9.21392 1, -5.08725 -9.34364 1"
25,-67.7699,Tx-D-T-R-T-Rx,6,"1 -6 1, -1.94533 -6.2283 0.999998, -5.15072 -8.61911 0.999998, -5.60468 -8.9577 0.999998, -5.15078 -9.29626 1, -5.08725 -9.34364 1"
25,-68.0213,Tx-D-T-T-R-Rx,6,"1 -6 1, -5.60347 -7.52257 1.00042, -5.48958 -7.59003 1.00041, -5.15072 -7.79074 1.00036, -3.80811 -8.58598 1.00018, -5.08725 -9.34364 1"
25,-68.2134,Tx-R-D-T-T-Rx,6,"1 -6 1, -5.35076 -7.59027 1.00035, -5.60481 -7.52665 1.00031, -5.58681 -7.58983 1.00029, -5.15072 -9.12084 1.00004, -5.08725 -9.34364 1"
25,-68.2775,Tx-R-D-R-Rx,5,"1 -6 1, 5.65853 -6.48058 1.00041, -5.15665 -7.5963 1.00135, -5.13616 -6.3366 1.00095, -5.08725 -9.34364 1"
25,-68.3532,Tx-R-D-R-T-T-R-Rx,8,"1 -6 1, -5.57273 -3.79962 0.932522, -5.47947 -3.7684 0.931565, -3.33441 -7.63473 0.969225, -3.35414 -7.67029 0.969572, -3.80811 -8.48853 0.977542, -4.68489 -10.0689 0.992936, -5.08725 -9.34364 1"
25,-68.3783,Tx-D-T-R-T-Rx,6,"1 -6 1, -5.60166 -7.28516 0.999996, -3.80811 -8.21265 0.999995, -3.35414 -8.44741 0.999994, -3.80811 -8.68216 0.999996, -5.08725 -9.34364 1"
25,-68.6159,Tx-D-R-Rx,4,"1 -6 1, -3.09087 -6.3366 1, -5.15078 -9.25372 1, -5.08725 -9.34364 1"
25,-68.6249,Tx-R-D-R-R-T-T-R-Rx,9,"1 -6 1, -3.03563 -7.41959 1.00001, -5.60443 -6.51598 1.00001, -5.61647 -6.4128 1.00001, -5.60758 -6.3366 1.00001, -5.46126 -7.59008 1.00001, -5.21195 -9.72586 1, -5.17191 -10.0689 1, -5.08725 -9.34364 1"
25,-68.7024,Tx-R-D-R-T-T-R-Rx,8,"1 -6 1, -3.03563 -7.41959 1.00017, -5.60443 -6.51598 1.00028, -5.58442 -6.3366 1.00027, -5.44461 -7.59012 1.00019, -5.2064 -9.72586 1.00006, -5.16814 -10.0689 1.00004, -5.08725 -9.34364 1"
25,-68.7524,Tx-D-T-T-R-Rx,6,"1 -6 1, -5.60404 -7.52555 1.00028, -5.59388 -7.58981 1.00027, -5.25615 -9.72586 1.00009, -5.20192 -10.0689 1.00006, -5.08725 -9.34364 1"
25,-68.7927,Tx-R-D-R-R-Rx,6,"1 -6 1, -2.41091 -7.41959 1.00014, -2.44356 -7.406 1.00014, -3.17042 -6.3366 1.0001, -5.15078 -9.25022 1.00001, -5.08725 -9.34364 1"
25,-68.8696,Tx-D-T-T-R-R-Rx,7,"1 -6 1, -5.60166 -7.28516 1, -5.33258 -7.59027 1, -5.15072 -7.79648 1, -3.80811 -9.3188 1, -4.45863 -10.0564 1, -5.08725 -9.34364 1"
25,-68.9061,Tx-D-T-R-R-T-Rx,7,"1 -6 1, -5.60166 -7.28516 1, -5.39088 -7.59023 1, -5.15071 -7.93781 1, -5.60468 -8.59481 1, -5.15078 -9.2517 1, -5.08725 -9.34364 1"
25,-68.9468,Tx-D-R-R-Rx,5,"1 -6 1, -3.11391 -7.40549 1.00004, -3.66472 -6.3366 1.00003, -5.15079 -9.22043 1, -5.08725 -9.34364 1"
25,-68.9563,Tx-R-D-R-R-Rx,6,"1 -6 1, 0.386228 -7.40635 1.30327, -1.98775 -1.9668 2.47627, -1.99659 -1.94646 2.47222, -5.15079 -9.19768 1.02906, -5.08725 -9.34364 1"
25,-69.1378,Tx-D-R-T-R-T-Rx,7,"1 -6 1, -2.44539 -7.40513 1.00033, -3.40935 -6.3366 1.00024, -5.15072 -8.26687 1.00009, -5.60468 -8.77008 1.00004, -5.15078 -9.27322 1.00001, -5.08725 -9.34364 1"
25,-69.187,Tx-D-R-Rx,4,"1 -6 1, -5.59647 -6.97688 1, -3.80811 -8.35671 1, -5.08725 -9.34364 1"
25,-69.9334,Tx-R-D-R-Rx,5,"1 -6 1, -3.07437 -7.41959 1.00002, -3.11331 -7.40602 1.00002, -3.63115 -6.3366 1.00002, -5.08725 -9.34364 1"
25,-69.9389,Tx-R-D-T-R-T-R-Rx,8,"1 -6 1, -2.41091 -7.41959 1.00013, -2.44356 -7.406 1.00013, -3.13375 -6.3366 1.0001, -3.20365 -6.2283 1.0001, -3.27354 -6.3366 1.00009, -5.15078 -9.24526 1.00001, -5.08725 -9.34364 1"
25,-69.9432,Tx-D-R-Rx,4,"1 -6 1, -5.59647 -6.74224 1, -3.80811 -8.25887 1, -5.08725 -9.34364 1"
25,-70.0109,Tx-D-R-T-T-Rx,6,"1 -6 1, -5.60481 -7.52665 1, -5.61647 -7.56582 1, -5.60469 -7.6054 1, -5.15072 -9.13044 1, -5.08725 -9.34364 1"
26,-55.1119,Tx-D-T-T-Rx,5,"1 -6 1, -5.60166 -7.28516 1, -5.45139 -7.5901 1, -5.15072 -8.20024 1, -4.58725 -9.34364 1"
26,-58.7784,Tx-D-R-Rx,4,"1 -6 1, -5.16344 -7.59025 1.0017, -4.99391 -6.3366 1.0012, -4.58725 -9.34364 1"
26,-60.7604,Tx-R-D-R-Rx,5,"1 -6 1, -3.07518 -7.41959 0.999997, -3.11275 -7.40651 0.999997, -3.4997 -6.3366 0.999996, -4.58725 -9.34364 1"
26,-62.057,Tx-D-T-T-R-Rx,6,"1 -6 1, -5.60166 -7.28516 1, -5.51354 -7.58998 1, -5.15071 -8.84504 1, -4.79691 -10.0689 1, -4.58725 -9.34364 1"
26,-62.1498,Tx-R-D-R-T-T-Rx,7,"1 -6 1, -2.41091 -7.41959 1.00006, -2.44356 -7.406 1.00006, -3.12383 -5.72291 1.00004, -3.3281 -6.2283 1.00003, -3.37187 -6.3366 1.00003, -4.58725 -9.34364 1"
26,-62.2106,Tx-R-D-R-R-Rx,6,"1 -6 1, -3.46158 -1.94646 0.982228, -5.45146 -3.75435 0.974304, -5.57273 -4.0087 0.97547, -3.80809 -7.70977 0.992438, -4.58725 -9.34364 1"
26,-62.721,Tx-R-D-R-Rx,5,"1 -6 1, -3.07345 -7.41959 1.00002, -3.11391 -7.40549 1.00002, -3.50028 -6.3366 1.00002, -4.58725 -9.34364 1"
26,-63.3706,Tx-D-T-T-Rx,5,"1 -6 1, -5.60404 -7.52555 1.00017, -5.56807 -7.58986 1.00017, -5.15072 -8.33612 1.0001, -4.58725 -9.34364 1"
26,-64.9032,Tx-D-T-T-R-Rx,6,"1 -6 1, -5.60376 -7.52428 1.00025, -5.51078 -7.58998 1.00024, -5.15071 -7.84441 1.00021, -3.80811 -8.79309 1.00008, -4.58725 -9.34364 1"
26,-65.1021,Tx-D-R-Rx,4,"1 -6 1, -5.15665 -7.59629 1.00176, -4.98854 -6.3366 1.00124, -4.58725 -9.34364 1"
26,-65.4119,Tx-D-R-T-R-T-Rx,7,"1 -6 1, -0.625257 -2.80433 0.912424, -1.24845 -1.94646 0.921526, -5.34837 -7.59027 0.981407, -5.60468 -7.94311 0.98515, -5.15072 -8.56801 0.991776, -4.58725 -9.34364 1"
26,-65.469,Tx-D-R-Rx,4,"1 -6 1, -5.15072 -7.60204 1.00016, -4.98383 -6.3366 1.00011, -4.58725 -9.34364 1"
26,-65.4927,Tx-R-D-R-Rx,5,"1 -6 1, -4.15508 -7.33034 0.0997569, -5.16351 -7.59058 0.275861, -4.99392 -6.3366 0.488967, -4.58725 -9.34364 1"
26,-65.5079,Tx-D-R-Rx,4,"1 -6 1, -3.11391 -7.40549 1.00004, -3.50028 -6.3366 1.00003, -4.58725 -9.34364 1"
26,-65.8077,Tx-R-D-T-T-Rx,6,"1 -6 1, 5.65853 -6.3761 1, -5.60166 -7.28516 1, -5.45139 -7.5901 1, -5.15072 -8.20024 1, -4.58725 -9.34364 1"
26,-65.8937,Tx-R-D-T-T-Rx,6,"1 -6 1, -5.35076 -7.59027 1.00037, -5.60481 -7.52665 1.00033, -5.56941 -7.58986 1.00032, -5.15072 -8.3375 1.00018, -4.58725 -9.34364 1"
26,-66.0411,Tx-R-D-R-Rx,5,"1 -6 1, -3.03649 -7.41959 1.00014, -5.60404 -6.51661 1.00023, -5.54661 -6.3366 1.00022, -4.58725 -9.34364 1"
26,-66.2734,Tx-D-R-R-T-R-T-Rx,8,"1 -6 1, -3.11642 -7.40476 1.00001, -4.67743 -6.3366 1.00001, -5.59647 -6.96548 1, -3.8081 -8.18921 1, -3.35414 -8.49985 0.999998, -3.80811 -8.81049 0.999999, -4.58725 -9.34364 1"
26,-66.2824,Tx-D-R-T-T-Rx,6,"1 -6 1, -2.54919 -7.40478 0.999997, -3.19562 -5.72291 0.999996, -3.38987 -6.2283 0.999996, -3.4315 -6.3366 0.999997, -4.58725 -9.34364 1"
26,-66.4721,Tx-D-R-T-R-T-Rx,7,"1 -6 1, -2.44703 -7.40476 1.0003, -3.54136 -6.3366 1.00022, -5.15071 -7.90746 1.00011, -5.60468 -8.35057 1.00008, -5.15071 -8.79367 1.00004, -4.58725 -9.34364 1"
26,-66.7955,Tx-D-T-T-Rx,5,"1 -6 1, -3.09087 -6.3366 0.999999, -3.7379 -7.63684 0.999999, -3.80808 -7.77787 0.999999, -4.58725 -9.34364 1"
26,-66.962,Tx-D-R-R-Rx,5,"1 -6 1, -5.60166 -7.28516 1.00009, -5.53516 -7.58993 1.00009, -5.2563 -6.3366 1.00006, -4.58725 -9.34364 1"
26,-66.9888,Tx-D-R-T-T-Rx,6,"1 -6 1, -5.60481 -7.52665 1, -5.61647 -7.547 1, -5.59194 -7.58982 1, -5.15072 -8.36004 1, -4.58725 -9.34364 1"
26,-67.0192,Tx-D-R-R-Rx,5,"1 -6 1, -5.60442 -7.52618 1.00041, -5.58972 -7.58982 1.00041, -5.29483 -6.3366 1.00028, -4.58725 -9.34364 1"
26,-67.0369,Tx-D-T-T-Rx,5,"1 -6 1, -5.59647 -6.97688 1, -5.33491 -7.59027 1, -5.15071 -8.02224 1, -4.58725 -9.34364 1"
26,-67.2385,Tx-D-T-R-T-Rx,6,"1 -6 1, -5.16344 -7.59025 1.00175, -5.00211 -6.3366 1.00126, -4.98817 -6.2283 1.00121, -4.97423 -6.3366 1.00117, -4.58725 -9.34364 1"
26,-67.5785,Tx-D-T-R-T-Rx,6,"1 -6 1, -1.94533 -6.2283 1, -5.15072 -8.36351 1.00001, -5.60468 -8.66591 1.00001, -5.15072 -8.96831 1, -4.58725 -9.34364 1"
